NetLoad,OptimalCharge,OptimalSOC
0.8257327785633485,0.0001523271424041082,0.1000659472662227
0.7260706985294119,4.2931113427554465e-05,0.10002463146799319
0.660894763857466,0.00014570040368306554,0.10008406400404593
0.620910663178733,2.132094211643041e-06,0.1000027500697033
0.5818882989253393,0.00010799304571755142,0.10002524762944841
0.5792798783936651,0.00011970010668109211,0.10005919936097134
0.6550267958144796,5.086805414706215e-05,0.10002566738790132
0.6382305094178082,0.00014396787280304297,0.10008340118042505
0.1957960731388768,1.331902922000934e-10,0.09999999847663453
-0.34612193383853107,0.04101507387730386,0.14011143754432845
-0.772376086074482,0.12848577366739816,0.2659107362070917
-1.0272953848358892,0.13225593171468206,0.3952999570073075
-1.138859134353985,0.10763622150816893,0.5004540374544737
-1.0444129948586118,0.12704978059039992,0.6245457774018536
-0.8153125100057176,0.13922376831044359,0.7604646155315867
-0.47152132440900035,0.12257573895928602,0.879955119198744
-0.05702731911869226,0.021202219309558255,0.8999999981894455
0.3430602198269749,-0.12755095013434148,0.7690959674416262
0.750437277486911,-0.27901511287214653,0.48374575528629576
0.9984416445135746,-0.37122397403840957,0.104542660314976
1.1433858880090497,-0.0028521776858322695,0.10154515603767378
1.1658815554298643,-5.505125681522741e-06,0.10145491759912383
1.0871899490950228,-0.0005183749362505957,0.10084141781787566
0.9620471295248868,-7.82644849563044e-10,0.10075738250441023
0.8212731207579185,-7.807009847643208e-09,0.1006734100526533
0.7439572525452489,-8.723275242726512e-07,0.10058862541414927
0.6895757055995475,-1.3614518202879935e-08,0.10050478766727197
0.6316751979638009,-7.087978362072354e-09,0.10042102644491827
0.5891034360859728,-1.6493907455333806e-08,0.10033732542569636
0.5866532635746606,4.266208614386495e-09,0.10025371516872605
0.6665270008484163,-6.608279395675094e-07,0.1001694960918614
0.6563750121134387,-2.555924618579404e-06,0.10008341342543936
0.19673189094620208,-3.7731508802826985e-08,0.09999997207937857
-0.392589111923921,0.10120614903100525,0.19909866481969757
-0.8288958748180495,0.10944310022752253,0.30618698748865325
-1.1037673848141236,0.13087395963631784,0.43418831210933756
-1.1727068584514098,0.11760348503150934,0.5490779038467923
-1.0395739768670569,0.10391784669473861,0.6504598286877639
-0.7962474382760096,0.12017961408047571,0.7676938006293902
-0.4272985977175463,0.11889549731857653,0.8835716431677373
-0.04710810349729883,0.01751493754041764,0.8999999722547067
0.3678395935995468,-0.13676400244591255,0.7596948677411823
0.7396463907753255,-0.27500302397429705,0.47844645809871394
0.9993584770927603,-0.3704868247113612,0.0999999723992495
1.1436616982466064,0.0001345423560601345,0.10004849059785573
1.1280458074095023,0.00010836331927392008,0.10007131290857929
1.0613035393099546,0.0001908581402091483,0.1001749611252271
0.9510730839932127,1.3742168302801644e-06,0.10009282872344975
0.8108814875565611,0.00015035242088503028,0.10015676340531421
0.7289333385180996,-3.623865651411839e-09,0.10007329573798769
0.6701720729638009,0.000208074672533773,0.1001938145039558
0.6186966346153846,-2.489050414534273e-09,0.10011031711868848
0.5805038843325793,4.603771102838244e-05,0.10007200881123071
0.5940132649886878,0.00015475422622658673,0.10014027461225673
0.6668715441176469,-3.997782249438416e-09,0.10005682030404353
0.6564934003421727,0.00010281850621519696,0.10007420175654771
0.18458631990727326,9.319980523157698e-06,0.09999994016932996
-0.3775233859187847,0.10030165170363975,0.1982122255554225
-0.8096530446156082,0.12751163845105773,0.32300845438282955
-1.116218878034765,0.10157327296913926,0.42228108818060034
-1.1615150679833979,0.11853201517649736,0.5380905621467507
-1.0893923811563169,0.13145512126292566,0.6664681721826288
-0.8831640293405498,0.11734698896153914,0.7809128312214516
-0.51059848113879,0.10836826712770443,0.8864629723139174
-0.053867996587515996,0.014567027936494599,0.8999999405480872
0.3768350382219705,-0.14010853938981258,0.756282043261087
0.7651734337860782,-0.2844940642943922,0.46535174261851336
0.9656874741903549,-0.3576647286387229,0.09999994068464121
1.1095893042002545,0.00014686842698386906,0.10006053845918154
1.1122675986423418,0.00013628942180313172,0.1001107183104993
1.037712150735294,8.385259874227427e-07,0.10002811446737489
0.9311675997171145,0.0002491752503463248,0.10018894945065814
0.8056505161929006,0.00018804401273928587,0.10028974179193376
0.7380342752085985,1.2535979972618524e-07,0.10020628985971088
0.6788286720407297,0.0001222085231234504,0.10024254897082209
0.6107297892801583,5.358554315063536e-07,0.10015953865166928
0.5702294328949229,9.652470624383921e-05,0.10017066658157853
0.581863602036487,4.55110860727954e-06,0.10009165111252902
0.6637803860840051,5.252048251947588e-09,0.10000824655027588
0.6657732373895696,0.00015964051884563175,0.10008135405328603
0.21018255790387957,2.0058525522895997e-06,0.09999991866040954
-0.3422644776336879,0.04652280732770141,0.14550893657600658
-0.776167562915823,0.12016863296726667,0.26315293943678125
-1.0389124956995412,0.12281039246848079,0.3832878299396951
-1.1375848050835358,0.13088072646241147,0.5112315353479086
-1.0774079863189396,0.11853918502502725,0.6269739103929787
-0.8404299658460225,0.1397067588668378,0.7633640558238189
-0.48443732772150094,0.13249243695804297,0.8925705073295146
-0.08562160284697509,0.008340021053377708,0.8999999192057169
0.3621126002550659,-0.13463469775662942,0.7618675746234236
0.7417113048400793,-0.27577077198453387,0.4798339380549103
0.9877843269230769,-0.3672615497512519,0.10467739302021976
1.1161326074660634,-0.002937405980097226,0.10159280881845403
1.1083427022058823,-0.0005624890563091073,0.10093417971963345
1.048173485576923,-2.612398250737089e-08,0.10085004124607541
0.9626159827488688,-1.5192113109836873e-06,0.10076444932941356
0.8229617536071032,-3.253648082371432e-07,0.10068014695006602
0.7329281589900111,-1.0499063317794067e-08,0.10059623611427772
0.6615352427857936,-1.6591357397767966e-06,0.10051071292186299
0.6195778787458379,-2.6450198007960114e-06,0.10042425499463138
0.572003729189789,-1.4516856750972627e-06,0.10033908680355583
0.592516306881243,-9.965482117240041e-07,0.10025445401195586
0.6581547003329633,-4.15568536765219e-06,0.10016666813833945
0.6444262388143177,-1.4402452041862717e-09,0.10008319444525286
0.18744783216783217,-5.081042270117689e-09,0.09999978659847814
-0.3870442828514171,0.10763823009223927,0.2054019189333739
-0.8402503124108417,0.13446161694448944,0.33700313527319575
-1.087635776371308,0.11934651552798761,0.4536818845445626
-1.1257717948717947,0.1069334828424393,0.5580986294930326
-1.0320994761904763,0.11033187071749993,0.6657587806049383
-0.8043663960313023,0.1292058830336021,0.7918257469940309
-0.3999757586351559,0.11033308460812083,0.8992923151208276
-0.003998406647116325,0.001486615112603139,0.899999787668578
0.3818658159577426,-0.14197900092816793,0.7543732562861658
0.7356759786229873,-0.2735268125011969,0.47463561955776723
0.9656868257491675,-0.35904562200164875,0.10786700619965062
1.1065094131520532,-0.0022614866491266913,0.10546947758993319
1.0759504189789122,-0.0024298523289631477,0.10290214520660504
0.9799375332963374,-0.0017224890730851217,0.10105875150762152
0.9118552552719201,-7.016923459150649e-07,0.10097381986876729
0.8211956395671476,-0.00020390420218603748,0.10068160950644192
0.7610934198113208,-1.5000934914595775e-08,0.10059769285811011
0.6977811403995561,-4.586014634095022e-06,0.10050918184062553
0.6354839067702553,-8.28125072246902e-09,0.10042541573883583
0.5903281631520533,-1.0152934069023398e-06,0.10034069187870628
0.5812439123196449,-3.5529082277763487e-06,0.10025344921891506
0.5784631354051054,-1.2456595962984207e-08,0.10016989196708709
0.5345854596255938,-3.381357285160171e-06,0.10008296669253783
0.2608686992215145,-6.731506947988119e-08,0.09999949553144764
-0.21452031937544355,0.02608347482835429,0.12547796795029198
-0.5854939346110484,0.14202861994997976,0.2645614505279802
-0.8352132624510353,0.1559478740908453,0.4171698992615686
-0.8578915315943646,0.16440631427039987,0.5779404456638425
-0.7639933300767621,0.1361802561316928,0.7109154796348482
-0.6262992392518146,0.16653755596852693,0.8735298549176422
-0.2950150418760469,0.027752637939909442,0.8999994985529888
0.10028704513792143,0.0007653061223310956,0.8999994989707457
0.4886087332962138,-0.17625304191294763,0.7193994566199562
0.8239589392464897,-0.3062301524941267,0.40632020962978643
0.9973949334073252,-0.29986246707120245,0.09999950019876593
1.0712447641509435,0.0002757464448787688,0.10018639879791481
1.01712952136515,2.1537555695725072e-05,0.10012401693683169
0.9087758879023308,0.00018293483423142138,0.1002198563935978
0.8524176623196448,3.2991449621751475e-06,0.10013957300866608
0.7860249985859729,8.315571929342018e-05,0.10013761596939974
0.7392480854072399,0.00020199915694151148,0.10025212712989459
0.6823749292986425,2.181306116617267e-06,0.10017072137061396
0.6083040231834889,0.0001977001381001953,0.10028099190480998
0.5632478266402715,-3.865446565417406e-09,0.10019742046722273
0.556163001979638,1.5156312011783067e-05,0.10012877580260492
0.5592352608820986,7.19965582423115e-07,0.10004604072237351
0.48067750349846067,0.0001224259267791278,0.10008264643001508
0.18610823708647706,-7.826318724908816e-09,0.09999923623861721
-0.3024616872547595,0.0908818818305223,0.18898014773566357
-0.6896130036101084,0.11993153251929611,0.30635556614812737
-0.9170096478167501,0.12261878721253754,0.4262666813112907
-0.9782293801652893,0.11987564830787224,0.5433895944185794
-0.9519596682329489,0.11645364475894202,0.657061341620327
-0.8802204187437687,0.11039272544867242,0.764698661442009
-0.5334449964372239,0.11162775366453438,0.8734566111487178
-0.08747131313131312,0.027827051547364284,0.8999992411558442
0.36957006667612424,-0.13740740032707238,0.7590376088014057
0.7439495865779413,-0.2766029679830824,0.4761571509473885
0.9552832748868778,-0.35517754582170813,0.11333428615659068
1.0775099929298642,-0.012059133670373734,0.10093460247896997
1.0862619640837103,-0.0004572694520234992,0.10038388882858088
1.0138355698529413,-3.490060455871702e-05,0.10026462272609578
0.9315108441742082,-0.0001781868984881702,0.09999924550801977
