NetLoad,OptimalCharge,OptimalSOC
0.8257327785633485,0.000154000715766677,0.10006758736811801
0.7260706985294119,7.410591875542417e-05,0.10005682151235822
0.660894763857466,5.187017568610155e-05,0.10002427359993697
0.620910663178733,0.00015301732966947437,0.10009087702167978
0.5818882989253393,0.0023452871834816554,0.10230584939730707
0.5792798783936651,0.01304271343809098,0.11500245369213846
0.6550267958144796,0.024821839264896166,0.13923202079365993
0.6382305094178082,0.0367885456715461,0.1751687688677804
0.1957960731388768,-0.07352226321986456,0.10000007732243356
-0.34612193383853107,0.11369389935119303,0.21133676528883402
-0.772376086074482,0.11386644123922864,0.32274976373220404
-1.0272953848358892,0.11400525222390812,0.4342059527751905
-1.138859134353985,0.11407462802124087,0.5456372499420272
-1.0444129948586118,0.11420853809096998,0.6571069195628928
-0.8153125100057176,0.11421002679420346,0.7684851567215765
-0.47152132440900035,0.11433492157160384,0.8798929755644803
-0.05702731911869226,0.021265580194867004,0.9000000000091463
0.3430602198269749,-0.1288205631309479,0.7678004457938857
0.750437277486911,-0.28179237040071486,0.4796173769862872
0.9984416445135746,-0.37163334192080916,0.10000000000123825
1.1433858880090497,8.954030938157496e-05,0.10000441617109783
1.1658815554298643,8.053147308372248e-05,0.10000000000124395
1.0871899490950228,0.00012748990332159943,0.10004160677316476
0.9620471295248868,0.00010624686843921576,0.10006236069859088
0.8212731207579185,3.8630401276457464e-05,0.10001683319125965
0.7439572525452489,0.00010162850696298657,0.10003308176709065
0.6895757055995475,0.00020541273225917228,0.10015102534323206
0.6316751979638009,0.00021958784758227204,0.10028276224607666
0.5891034360859728,0.0061683035289849045,0.10624413073594347
0.5866532635746606,0.014253261622475318,0.12012379035035599
0.6665270008484163,0.023632902477811343,0.1431839316199858
0.6563750121134387,0.03312565516812664,0.17552775374173327
0.19673189094620208,-0.07387367674528125,0.10000017781230774
-0.392589111923921,0.11433641074045996,0.21196652685644823
-0.8288958748180495,0.11435959090807209,0.32386228717397847
-1.1037673848141236,0.11451907175618933,0.43582109225573235
-1.1727068584514098,0.11454260254544454,0.5477096585067216
-1.0395739768670569,0.11479725023622447,0.6597545390227993
-0.7962474382760096,0.11473312040960322,0.7716432015750249
-0.4272985977175463,0.11475803904441186,0.883463043837236
-0.04710810349729883,0.01762568913367109,0.899999999985036
0.3678395935995468,-0.13812532306405154,0.7583057927768326
0.7396463907753255,-0.27057340469575625,0.48157856036881497
0.9993584770927603,-0.37355370002292354,0.09999999998049038
1.1436616982466064,0.0001712024870416161,0.10008444508447409
1.1280458074095023,-1.0639400404497235e-06,0.09999995572713452
1.0613035393099546,0.0001130061271829677,0.10002736843533455
0.9510730839932127,8.366539563237901e-05,0.1000260043826915
0.8108814875565611,8.306497085599567e-05,0.10002405305047814
0.7289333385180996,0.00011559527377524246,0.10005398304123582
0.6701720729638009,7.218239624963963e-05,0.10004134347035944
0.6186966346153846,0.00015378051787930694,0.10010868059165587
0.5805038843325793,0.0026058899699862702,0.10257902886174937
0.5940132649886878,0.012595820494136394,0.11483745042195158
0.6668715441176469,0.022586891650395426,0.13687690636398747
0.6564934003421727,0.03480229168889906,0.17086908813047189
0.18458631990727326,-0.06931211216017089,0.10000005216229763
-0.3775233859187847,0.11393995050885754,0.2115778702841761
-0.8096530446156082,0.11404793666339304,0.32316853332239776
-1.116218878034765,0.11420760694622459,0.43482268101859584
-1.1615150679833979,0.11409086805253507,0.546269379475898
-1.0893923811563169,0.11439681487505371,0.6579230335705541
-0.8831640293405498,0.11435098217300141,0.7694387269054535
-0.51059848113879,0.11453728298080458,0.8810440652875541
-0.053867996587515996,0.02009193322872893,0.8999999564639688
0.3768350382219705,-0.13515963353740207,0.7613319630947366
0.7651734337860782,-0.28732027130882803,0.467513569477027
0.9656874741903549,-0.35978142976938343,0.10000006690785383
1.1095893042002545,0.0001250566339110956,0.10003928901999683
1.1122675986423418,4.4932350762144105e-05,0.0999999566495604
1.037712150735294,0.00011544028371521656,0.10002975483039335
0.9311675997171145,0.00012589484268816028,0.10006977364720242
0.8056505161929006,4.7066231525550826e-05,0.10003250707605812
0.7380342752085985,9.215591686307141e-05,0.10003945945202056
0.6788286720407297,0.0002112217139890509,0.1001630905155198
0.6107297892801583,0.00011757846855116742,0.10019484817260368
0.5702294328949229,0.005987405176658661,0.10597900953891867
0.581863602036487,0.01586729273744515,0.12144064058033248
0.6637803860840051,0.025355967879590033,0.1461882885685138
0.6657732373895696,0.03532525753757898,0.1806852173815341
0.21018255790387957,-0.07892444791718231,0.09999949543114917
-0.3422644776336879,0.11315258585944679,0.21080569666054774
-0.776167562915823,0.11321496068872974,0.3215806867216191
-1.0389124956995412,0.11326916651403568,0.43231648599977274
-1.1375848050835358,0.11331951176905754,0.543009343795116
-1.0774079863189396,0.11339957629938917,0.6536884207820214
-0.8404299658460225,0.11362319773971453,0.7644944142162899
-0.48443732772150094,0.1135937362253509,0.8751791970386202
-0.08562160284697509,0.02607057665046641,0.8999990461585451
0.3621126002550659,-0.13597414027042218,0.7604999242284924
0.7417113048400793,-0.2761253836927443,0.47810557868679426
0.9877843269230769,-0.3701539466497752,0.0999990485449207
1.1161326074660634,8.721506913372027e-05,0.10000118677221764
1.1083427022058823,8.285477665654272e-05,0.09999905013103087
1.048173485576923,0.00015668496598862783,0.10006926885592386
0.9626159827488688,4.809819958014555e-05,0.10003301403413246
0.8229617536071032,7.854372957611008e-05,0.10002662604408862
0.7329281589900111,0.00010871591345251913,0.10004981211756868
0.6615352427857936,7.976256216734025e-05,0.10004460458506137
0.6195778787458379,0.00013491864779016,0.10009345435607483
0.572003729189789,0.0019292193389229275,0.1019006780962559
0.592516306881243,0.013679354700348903,0.11522152847085095
0.6581547003329633,0.02395578549727262,0.13860218031778573
0.6444262388143177,0.03416045071588258,0.17196392020241918
0.18744783216783217,-0.07038505287948033,0.09999913440550187
-0.3870442828514171,0.11665776177980747,0.2142404083377086
-0.8402503124108417,0.11667993332747371,0.3284082093250181
-1.087635776371308,0.11676732481527433,0.44256651413621606
-1.1257717948717947,0.11697617168220822,0.5568343569563332
-1.0320994761904763,0.11709082061225978,0.6711193325255508
-0.8043663960313023,0.11709671858680847,0.7853148506301851
-0.3999757586351559,0.11720124403951071,0.8995176407467138
-0.003998406647116325,0.001256145243187512,0.899999065051082
0.3818658159577426,-0.14339223426968825,0.752930459432565
0.7356759786229873,-0.27624868725194524,0.4704166018198284
0.9656868257491675,-0.3626192325611422,0.10000496292258856
1.1065094131520532,9.089358620612056e-05,0.1000107011679684
1.0759504189789122,7.317352617629038e-05,0.09999906897264785
0.9799375332963374,0.00013962200096564453,0.10005256597611697
0.9118552552719201,9.948625288623256e-05,0.10006668536563205
0.8211956395671476,9.038628898935482e-05,0.10007187502437026
0.7610934198113208,0.00014989934898860944,0.10013538315719211
0.6977811403995561,0.00022248625425546115,0.10026997353373147
0.6354839067702553,0.0010639092883727998,0.1012290463250587
0.5903281631520533,0.010267613083061638,0.1112069496078549
0.5812439123196449,0.020641551141825178,0.13134299726883705
0.5784631354051054,0.030859604691501844,0.1614759573687848
0.5345854596255938,0.039571672508193566,0.2001216331290072
0.2608686992215145,-0.09795667187535859,0.09999907747348274
-0.21452031937544355,0.07157622657917248,0.17006044695651057
-0.5854939346110484,0.1280729370482598,0.29543020822467475
-0.8352132624510353,0.12820981104255685,0.42082963120619327
-0.8578915315943646,0.12828290868060294,0.5461961903538456
-0.7639933300767621,0.12840321339350916,0.6715761759875231
-0.6262992392518146,0.128529012954754,0.7969749618698589
-0.2950150418760469,0.10580435384987157,0.8999990828411748
0.10028704513792143,-0.03402924450326833,0.8645253647245877
0.4886087332962138,-0.18267128228523194,0.6774056592826588
0.8239589392464897,-0.2668880202711295,0.4045064400042129
0.9973949334073252,-0.29808686012070035,0.09999908587492326
1.0712447641509435,0.00011175112953611838,0.10002526941030622
1.01712952136515,5.8339160840723476e-05,0.09999908739675488
0.9087758879023308,0.00010569875271528556,0.10001933960158522
0.8524176623196448,0.00018314990569573363,0.10011547705949905
0.7860249985859729,1.1819123288082735e-05,0.10004363023610512
0.7392480854072399,8.029992582088548e-05,0.10003895447154616
0.6823749292986425,0.00021787293090362684,0.10016910414843876
0.6083040231834889,7.494942246822134e-05,0.10015908032900057
0.5632478266402715,0.006180243303429869,0.10613225286608768
0.556163001979638,0.01378762852024511,0.11955568527187282
0.5592352608820986,0.022302955589426486,0.1413129520117842
0.48067750349846067,0.030876324932910586,0.1714539896526934
0.18610823708647706,-0.0698844395923096,0.10000045868276895
-0.3024616872547595,0.11218525262739124,0.20985867254204338
-0.6896130036101084,0.1122890244391472,0.31972703426528926
-0.9170096478167501,0.11239881503700926,0.42961143380633726
-0.9782293801652893,0.11248449668136071,0.5394882310258987
-0.9519596682329489,0.11258291970309049,0.6493699188090725
-0.8802204187437687,0.11267536708997423,0.7592506369582397
-0.5334449964372239,0.11275732287913166,0.8691201045156568
-0.08747131313131312,0.032248079163373654,0.8999989553419999
0.36957006667612424,-0.13877512614753598,0.75764168463343
0.7439495865779413,-0.27935622987663145,0.4719529391377679
0.9552832748868778,-0.35871265496585764,0.10552632362808749
1.0775099929298642,-0.004633439285366261,0.10071038575428219
1.0862619640837103,-0.0006144917686099428,0.09999942801587137
1.0138355698529413,0.00010779907139395877,0.10002173824915755
0.9315108441742082,6.195938055450095e-05,0.09999910699356
