NetLoad,OptimalCharge,OptimalSOC
0.8257327785633485,8.536972886175181e-05,0.10000032900095118
0.7260706985294119,8.471111765239463e-05,0.10000001228874973
0.660894763857466,8.505028348522914e-05,0.10000002822299131
0.620910663178733,8.501701907391162e-05,0.10000001154483125
0.5818882989253393,8.516179783936339e-05,0.1000001367637598
0.5792798783936651,8.49975429811625e-05,0.10000010090857821
0.6550267958144796,8.494728524135182e-05,0.10000001583069092
0.6382305094178082,0.02908950446542445,0.12842439686028131
0.1957960731388768,-0.02775102627018658,0.10000000278447607
-0.34612193383853107,0.04905734681455727,0.14799286932708847
-0.772376086074482,0.10947218398792063,0.25515228224414477
-1.0272953848358892,0.1456029938254277,0.3976305892911938
-1.138859134353985,0.16141540462364884,0.5554863269979603
-1.0444129948586118,0.14802914747498988,0.7000919862509521
-0.8153125100057176,0.11555774830049446,0.8127551695968943
-0.47152132440900035,0.06683073723818879,0.8775719961156553
-0.05702731911869226,0.00808271608237258,0.8847617478796174
0.3430602198269749,-0.04862341425468893,0.8344087175917357
0.750437277486911,-0.10636271929182382,0.7251799899612693
0.9984416445135746,-0.14151344677802916,0.5801741969988569
1.1433858880090497,-0.16205701399855105,0.41432641850283636
1.1658815554298643,-0.16524542097570138,0.24536336998159958
1.0871899490950228,-0.11331801531639871,0.12952827263273867
0.9620471295248868,-1.029424898093106e-08,0.129420321901209
0.8212731207579185,-6.497674970018822e-08,0.12931240533015217
0.7439572525452489,-9.908849547944789e-09,0.12920463488130607
0.6895757055995475,-4.0822490331047896e-08,0.12909692269663592
0.6316751979638009,-1.597126984426872e-08,0.1289893256305079
0.5891034360859728,-1.3465037403076472e-08,0.12888182078598173
0.5866532635746606,-1.1747528926412731e-08,0.12877440728138564
0.6665270008484163,-1.2261999397555869e-08,0.12866708276307354
0.6563750121134387,-8.340594240434211e-09,0.12855985168329387
0.19673189094620208,-0.02788366427281554,0.09999999982782763
-0.392589111923921,0.05562965163984046,0.15443372510168143
-0.8288958748180495,0.11738264702074211,0.2693400244110906
